orf	name	type	betw
YOL038C-A	YOL038C-A	S	0.0
YOL041C	NOP12	S	0.0
YOL042W	NGL1	S	0.0
YOL043C	NTG2	S	0.0
YOL044W	PEX15	S	0.0
YOL045W	PSK2	S	0.0
YOL047C	LDS2	S	0.0
YOL048C	RRT8	S	0.0
YOL049W	GSH2	S	0.0
YOL052C	SPE2	S	0.0
YOL052C-A	DDR2	S	0.0
YOL053W	AIM39	S	0.0
YOL054W	PSH1	S	0.0
YOL055C	THI20	S	0.0
YOL056W	GPM3	S	0.0
YOL057W	YOL057W	S	0.0
YOL058W	ARG1	S	0.0
YOL059W	GPD2	S	1e-05
YOL060C	MAM3	S	0.0
YOL061W	PRS5	S	0.0
YOL063C	CRT10	S	0.0
YOL064C	MET22	S	0.0
YOL065C	INP54	S	0.0
YOL066C	RIB2	S	0.0
YOL070C	NBA1	S	0.0
YOL071W	SDH5	S	0.0
YOL073C	DSC2	S	1e-05
YOL075C	YOL075C	S	0.0
YOL077C	BRX1	S	0.0
YOL080C	REX4	S	0.0
YOL081W	IRA2	S	0.0
YOL082W	ATG19	S	0.0
YOL083W	ATG34	S	0.0
YOL084W	PHM7	S	0.0
YOL086C	ADH1	S	0.0
YOL086W-A	MHF1	S	0.0
YOL087C	DUF1	S	0.0
YOL088C	MPD2	S	0.0
YOL089C	HAL9	S	0.0
YOL091W	SPO21	S	0.0
YOL092W	YPQ1	S	0.0
YOL093W	TRM10	S	0.0
YOL095C	HMI1	S	0.0
YOL097C	WRS1	S	0.0
YOL097W-A	YOL097W-A	S	0.0
YOL098C	YOL098C	S	0.0
YOL100W	PKH2	S	1e-05
YOL101C	IZH4	S	0.0
YOL102C	TPT1	S	0.0
YOL103W	ITR2	S	0.0
YOL103W-A	YOL103W-A	S	0.0
YOL103W-B	YOL103W-B	S	0.0
YOL104C	NDJ1	S	0.0
YOL105C	WSC3	S	0.0
YOL107W	YOL107W	S	0.0
YOL109W	ZEO1	S	0.0
YOL111C	MDY2	S	0.0
YOL112W	MSB4	S	0.0
YOL113W	SKM1	S	0.0
YOL114C	YOL114C	S	0.0
YOL116W	MSN1	S	0.0
YOL119C	MCH4	S	0.0
YOL122C	SMF1	S	0.0
YOL125W	TRM13	S	0.0
YOL126C	MDH2	S	0.0
YOL128C	YGK3	S	0.0
YOL129W	VPS68	S	0.0
YOL130W	ALR1	S	0.0
YOL131W	YOL131W	S	0.0
YOL132W	GAS4	S	0.0
YOL136C	PFK27	S	0.0
YOL137W	BSC6	S	0.0
YOL138C	RTC1	S	0.0
YOL140W	ARG8	S	0.0
YOL141W	PPM2	S	0.0
YOL143C	RIB4	S	0.0
YOL147C	PEX11	S	0.0
YOL151W	GRE2	S	0.0
YOL152W	FRE7	S	0.0
YOL154W	ZPS1	S	2e-05
YOL155C	HPF1	S	0.0
YOL156W	HXT11	S	0.0
YOL157C	IMA2	S	0.0
YOL158C	ENB1	S	0.0
YOL159C	YOL159C	S	0.0
YOL159C-A	YOL159C-A	S	0.0
YOL161C	PAU20	S	0.0
YOL162W	YOL162W	S	0.0
YOL163W	YOL163W	S	0.0
YOL164W	BDS1	S	0.0
YOL165C	AAD15	S	0.0
YOR002W	ALG6	S	0.0
YOR003W	YSP3	S	0.0
YOR004W	UTP23	S	0.0
YOR006C	TSR3	S	0.0
YOR007C	SGT2	S	0.0
YOR008C	SLG1	S	0.0
YOR009W	TIR4	S	0.0
YOR010C	TIR2	S	0.0
YOR011W	AUS1	S	0.0
YOR012W	YOR012W	S	0.0
YOR016C	ERP4	S	1e-05
YOR017W	PET127	S	0.0
YOR018W	ROD1	S	0.0
YOR019W	YOR019W	S	0.0
YOR020C	HSP10	S	0.0
YOR020W-A	YOR020W-A	S	0.0
YOR021C	SFM1	S	0.0
YOR022C	YOR022C	S	0.0
YOR025W	HST3	S	0.0
YOR027W	STI1	S	0.0
YOR028C	CIN5	S	0.0
YOR030W	DFG16	S	0.0
YOR031W	CRS5	S	0.0
YOR032C	HMS1	S	0.0
YOR033C	EXO1	S	0.0
YOR034C	AKR2	S	0.0
YOR034C-A	YOR034C-A	S	0.0
YOR035C	SHE4	S	0.0
YOR036W	PEP12	S	0.0
YOR037W	CYC2	S	0.0
YOR040W	GLO4	S	0.0
YOR042W	CUE5	S	0.0
YOR044W	IRC23	S	0.0
YOR046C	DBP5	S	0.0
YOR047C	STD1	S	0.0
YOR049C	RSB1	S	0.0
YOR051C	ETT1	S	0.0
YOR052C	TMC1	S	0.0
YOR054C	VHS3	S	1e-05
YOR056C	NOB1	S	0.0
YOR058C	ASE1	S	0.0
YOR059C	LPL1	S	0.0
YOR060C	SLD7	S	0.0
YOR062C	YOR062C	S	0.0
YOR066W	MSA1	S	0.0
YOR067C	ALG8	S	0.0
YOR068C	VAM10	S	0.0
YOR070C	GYP1	S	0.0
YOR071C	NRT1	S	0.0
YOR072W-B	YOR072W-B	S	0.0
YOR073W	SGO1	S	0.0
YOR074C	CDC21	S	0.0
YOR076C	SKI7	S	0.0
YOR077W	RTS2	S	0.0
YOR078W	BUD21	S	0.0
YOR079C	ATX2	S	0.0
YOR080W	DIA2	S	0.0
YOR081C	TGL5	S	0.0
YOR083W	WHI5	S	0.0
YOR084W	LPX1	S	0.0
YOR086C	TCB1	S	0.0
YOR087W	YVC1	S	0.0
YOR089C	VPS21	S	0.0
YOR091W	TMA46	S	0.0
YOR092W	ECM3	S	0.0
YOR093C	YOR093C	S	0.0
YOR094W	ARF3	S	0.0
YOR095C	RKI1	S	0.0
YOR097C	YOR097C	S	0.0
YOR098C	NUP1	S	0.0
YOR099W	KTR1	S	0.0
YOR100C	CRC1	S	0.0
YOR101W	RAS1	S	0.0
YOR104W	PIN2	S	0.0
YOR107W	RGS2	S	0.0
YOR108W	LEU9	S	0.0
YOR109W	INP53	S	0.0
YOR111W	YOR111W	S	0.0
YOR112W	CEX1	S	1e-05
YOR113W	AZF1	S	0.0
YOR114W	YOR114W	S	0.0
YOR118W	RTC5	S	0.0
YOR119C	RIO1	S	0.0
YOR120W	GCY1	S	5e-05
YOR122C	PFY1	S	2e-05
YOR124C	UBP2	S	0.0
YOR125C	CAT5	S	0.0
YOR126C	IAH1	S	0.0
YOR127W	RGA1	S	0.0
YOR128C	ADE2	S	0.0
YOR129C	AFI1	S	0.0
YOR130C	ORT1	S	0.0
YOR131C	YOR131C	S	0.0
YOR133W	EFT1	S	0.0
YOR134W	BAG7	S	0.0
YOR137C	SIA1	S	0.0
YOR138C	RUP1	S	0.0
YOR140W	SFL1	S	0.0
YOR142W-A	YOR142W-A	S	0.0
YOR142W-B	YOR142W-B	S	0.0
YOR143C	THI80	S	0.0
YOR145C	PNO1	S	0.0
YOR147W	MDM32	S	0.0
YOR148C	SPP2	S	0.0
YOR149C	SMP3	S	0.0
YOR152C	YOR152C	S	0.0
YOR153W	PDR5	S	0.0
YOR154W	SLP1	S	0.0
YOR155C	ISN1	S	0.0
YOR156C	NFI1	S	0.0
YOR160W	MTR10	S	0.0
YOR161C	PNS1	S	0.0
YOR162C	YRR1	S	0.0
YOR163W	DDP1	S	0.0
YOR164C	GET4	S	0.0
YOR165W	SEY1	S	0.0
YOR166C	SWT1	S	0.0
YOR168W	GLN4	S	0.0
YOR171C	LCB4	S	0.0
YOR172W	YRM1	S	0.0
YOR175C	ALE1	S	0.0
YOR176W	HEM15	S	0.0
YOR177C	MPC54	S	0.0
YOR180C	DCI1	S	0.0
YOR181W	LAS17	S	0.0
YOR184W	SER1	S	0.0
YOR185C	GSP2	S	0.0
YOR186W	YOR186W	S	0.0
YOR187W	TUF1	S	0.0
YOR188W	MSB1	S	0.0
YOR190W	SPR1	S	0.0
YOR191W	ULS1	S	0.0
YOR192C	THI72	S	0.0
YOR192C-A	YOR192C-A	S	0.0
YOR192C-C	YOR192C-C	S	0.0
YOR193W	PEX27	S	0.0
YOR195W	SLK19	S	0.0
YOR196C	LIP5	S	0.0
YOR197W	MCA1	S	0.0
YOR198C	BFR1	S	0.0
YOR201C	MRM1	S	0.0
YOR202W	HIS3	S	0.0
YOR204W	DED1	S	0.0
YOR205C	GEP3	S	0.0
YOR208W	PTP2	S	0.0
YOR209C	NPT1	S	0.0
YOR215C	AIM41	S	0.0
YOR216C	RUD3	S	0.0
YOR219C	STE13	S	0.0
YOR220W	RCN2	S	0.0
YOR221C	MCT1	S	0.0
YOR222W	ODC2	S	0.0
YOR223W	DSC3	S	0.0
YOR226C	ISU2	S	0.0
YOR227W	HER1	S	0.0
YOR228C	MCP1	S	0.0
YOR229W	WTM2	S	0.0
YOR230W	WTM1	S	0.0
YOR231W	MKK1	S	0.0
YOR233W	KIN4	S	0.0
YOR236W	DFR1	S	0.0
YOR237W	HES1	S	0.0
YOR238W	YOR238W	S	1e-05
YOR239W	ABP140	S	0.0
YOR241W	MET7	S	0.0
YOR242C	SSP2	S	0.0
YOR243C	PUS7	S	0.0
YOR245C	DGA1	S	0.0
YOR246C	ENV9	S	1e-05
YOR247W	SRL1	S	0.0
YOR251C	TUM1	S	0.0
YOR252W	TMA16	S	0.0
YOR255W	OSW1	S	0.0
YOR256C	TRE2	S	0.0
YOR257W	CDC31	S	0.0
YOR258W	HNT3	S	0.0
YOR262W	GPN2	S	0.0
YOR264W	DSE3	S	0.0
YOR265W	RBL2	S	0.0
YOR266W	PNT1	S	0.0
YOR267C	HRK1	S	1e-05
YOR269W	PAC1	S	0.0
YOR271C	FSF1	S	0.0
YOR272W	YTM1	S	0.0
YOR273C	TPO4	S	0.0
YOR274W	MOD5	S	0.0
YOR275C	RIM20	S	0.0
YOR276W	CAF20	S	0.0
YOR278W	HEM4	S	0.0
YOR280C	FSH3	S	0.0
YOR281C	PLP2	S	0.0
YOR283W	YOR283W	S	0.0
YOR284W	HUA2	S	0.0
YOR285W	RDL1	S	0.0
YOR286W	RDL2	S	0.0
YOR287C	RRP36	S	0.0
YOR288C	MPD1	S	0.0
YOR289W	YOR289W	S	0.0
YOR291W	YPK9	S	1e-05
YOR292C	YOR292C	S	2e-05
YOR294W	RRS1	S	1e-05
YOR296W	YOR296W	S	0.0
YOR298C-A	MBF1	S	0.0
YOR298W	MUM3	S	0.0
YOR301W	RAX1	S	0.0
YOR302W	YOR302W	S	0.0
YOR304C-A	BIL1	S	0.0
YOR305W	RRG7	S	0.0
YOR306C	MCH5	S	2e-05
YOR307C	SLY41	S	0.0
YOR311C	DGK1	S	0.0
YOR313C	SPS4	S	1e-05
YOR315W	SFG1	S	1e-05
YOR316C	COT1	S	1e-05
YOR316C-A	YOR316C-A	S	1e-05
YOR320C	GNT1	S	1e-05
YOR322C	LDB19	S	0.0
YOR323C	PRO2	S	0.0
YOR324C	FRT1	S	0.0
YOR326W	MYO2	S	0.0
YOR327C	SNC2	S	0.0
YOR328W	PDR10	S	0.0
YOR329C	SCD5	S	0.0
YOR330C	MIP1	S	0.0
YOR334W	MRS2	S	0.0
YOR335C	ALA1	S	0.0
YOR336W	KRE5	S	0.0
YOR337W	TEA1	S	0.0
YOR338W	YOR338W	S	0.0
YOR339C	UBC11	S	1e-05
YOR342C	YOR342C	S	0.0
YOR343W-A	YOR343W-A	S	0.0
YOR344C	TYE7	S	0.0
YOR347C	PYK2	S	0.0
YOR348C	PUT4	S	1e-05
YOR349W	CIN1	S	0.0
YOR350C	MNE1	S	0.0
YOR351C	MEK1	S	0.0
YOR352W	TFB6	S	0.0
YOR354C	MSC6	S	1e-05
YOR355W	GDS1	S	0.0
YOR356W	CIR2	S	0.0
YOR357C	SNX3	S	0.0
YOR359W	VTS1	S	0.0
YOR360C	PDE2	S	0.0
YOR365C	YOR365C	S	0.0
YOR367W	SCP1	S	0.0
YOR370C	MRS6	S	1e-05
YOR371C	GPB1	S	0.0
YOR372C	NDD1	S	0.0
YOR374W	ALD4	S	0.0
YOR375C	GDH1	S	0.0
YOR377W	ATF1	S	0.0
YOR378W	AMF1	S	0.0
YOR380W	RDR1	S	0.0
YOR381W	FRE3	S	0.0
YOR382W	FIT2	S	0.0
YOR383C	FIT3	S	0.0
YOR384W	FRE5	S	0.0
YOR385W	YOR385W	S	0.0
YOR386W	PHR1	S	0.0
YOR387C	YOR387C	S	0.0
YOR388C	FDH1	S	1e-05
YOR389W	YOR389W	S	1e-05
YOR390W	FEX1	S	0.0
YOR391C	HSP33	S	0.0
YOR393W	ERR1	S	0.0
YOR396W	YRF1-8	S	0.0
YPL005W	AEP3	S	0.0
YPL006W	NCR1	S	0.0
YPL008W	CHL1	S	1e-05
YPL009C	RQC2	S	1e-05
YPL012W	RRP12	S	0.0
YPL014W	YPL014W	S	0.0
YPL015C	HST2	S	0.0
YPL017C	IRC15	S	0.0
YPL020C	ULP1	S	0.0
YPL023C	MET12	S	2e-05
YPL026C	SKS1	S	4e-05
YPL027W	SMA1	S	0.0
YPL028W	ERG10	S	1e-05
YPL030W	TRM44	S	0.0
YPL032C	SVL3	S	0.0
YPL034W	YPL034W	S	0.0
YPL036W	PMA2	S	0.0
YPL038W-A	YPL038W-A	S	0.0
YPL039W	YPL039W	S	0.0
YPL040C	ISM1	S	0.0
YPL041C	YPL041C	S	0.0
YPL043W	NOP4	S	0.0
YPL051W	ARL3	S	0.0
YPL052W	OAZ1	S	0.0
YPL053C	KTR6	S	0.0
YPL054W	LEE1	S	0.0
YPL056C	LCL1	S	0.0
YPL058C	PDR12	S	0.0
YPL059W	GRX5	S	0.0
YPL060W	MFM1	S	0.0
YPL061W	ALD6	S	0.0
YPL064C	CWC27	S	0.0
YPL066W	RGL1	S	0.0
YPL067C	YPL067C	S	0.0
YPL068C	YPL068C	S	0.0
YPL069C	BTS1	S	0.0
YPL070W	MUK1	S	0.0
YPL071C	YPL071C	S	0.0
YPL072W	UBP16	S	0.0
YPL074W	YTA6	S	0.0
YPL077C	YPL077C	S	0.0
YPL084W	BRO1	S	0.0
YPL087W	YDC1	S	0.0
YPL088W	YPL088W	S	0.0
YPL089C	RLM1	S	0.0
YPL091W	GLR1	S	0.0
YPL092W	SSU1	S	0.0
YPL093W	NOG1	S	0.0
YPL095C	EEB1	S	0.0
YPL097W	MSY1	S	0.0
YPL098C	MGR2	S	0.0
YPL099C	INA17	S	0.0
YPL100W	ATG21	S	0.0
YPL103C	FMP30	S	0.0
YPL104W	MSD1	S	0.0
YPL105C	SYH1	S	0.0
YPL106C	SSE1	S	0.0
YPL107W	YPL107W	S	0.0
YPL108W	YPL108W	S	0.0
YPL109C	YPL109C	S	0.0
YPL110C	GDE1	S	0.0
YPL112C	PEX25	S	0.0
YPL113C	YPL113C	S	0.0
YPL115C	BEM3	S	0.0
YPL116W	HOS3	S	0.0
YPL117C	IDI1	S	0.0
YPL119C	DBP1	S	0.0
YPL119C-A	YPL119C-A	S	0.0
YPL123C	RNY1	S	0.0
YPL125W	KAP120	S	0.0
YPL127C	HHO1	S	0.0
YPL128C	TBF1	S	0.0
YPL130W	SPO19	S	0.0
YPL132W	COX11	S	0.0
YPL133C	RDS2	S	0.0
YPL134C	ODC1	S	0.0
YPL135W	ISU1	S	0.0
YPL137C	GIP3	S	0.0
YPL140C	MKK2	S	0.0
YPL141C	FRK1	S	0.0
YPL144W	POC4	S	0.0
YPL145C	KES1	S	0.0
YPL146C	NOP53	S	0.0
YPL148C	PPT2	S	0.0
YPL150W	YPL150W	S	0.0
YPL151C	PRP46	S	0.0
YPL154C	PEP4	S	0.0
YPL155C	KIP2	S	1e-05
YPL156C	PRM4	S	0.0
YPL157W	TGS1	S	0.0
YPL158C	AIM44	S	0.0
YPL159C	PET20	S	0.0
YPL160W	CDC60	S	0.0
YPL161C	BEM4	S	0.0
YPL162C	YPL162C	S	0.0
YPL163C	SVS1	S	0.0
YPL165C	SET6	S	0.0
YPL166W	ATG29	S	0.0
YPL168W	YPL168W	S	0.0
YPL170W	DAP1	S	0.0
YPL171C	OYE3	S	0.0
YPL172C	COX10	S	0.0
YPL176C	TRE1	S	0.0
YPL177C	CUP9	S	0.0
YPL179W	PPQ1	S	0.0
YPL183C	RTT10	S	0.0
YPL184C	MRN1	S	0.0
YPL186C	UIP4	S	0.0
YPL187W	MF(ALPHA)1	S	2e-05
YPL188W	POS5	S	0.0
YPL189C-A	COA2	S	0.0
YPL189W	GUP2	S	0.0
YPL190C	NAB3	S	0.0
YPL191C	YPL191C	S	0.0
YPL192C	PRM3	S	0.0
YPL193W	RSA1	S	0.0
YPL196W	OXR1	S	0.0
YPL199C	YPL199C	S	0.0
YPL200W	CSM4	S	0.0
YPL201C	YIG1	S	0.0
YPL202C	AFT2	S	1e-05
YPL206C	PGC1	S	0.0
YPL207W	TYW1	S	0.0
YPL208W	RKM1	S	0.0
YPL211W	NIP7	S	0.0
YPL212C	PUS1	S	0.0
YPL214C	THI6	S	0.0
YPL215W	CBP3	S	0.0
YPL216W	YPL216W	S	1e-05
YPL217C	BMS1	S	0.0
YPL221W	FLC1	S	0.0
YPL222W	FMP40	S	0.0
YPL223C	GRE1	S	0.0
YPL224C	MMT2	S	0.0
YPL225W	YPL225W	S	0.0
YPL226W	NEW1	S	0.0
YPL227C	ALG5	S	0.0
YPL229W	YPL229W	S	0.0
YPL230W	USV1	S	0.0
YPL236C	ENV7	S	2e-05
YPL239W	YAR1	S	0.0
YPL240C	HSP82	S	1e-05
YPL241C	CIN2	S	0.0
YPL242C	IQG1	S	0.0
YPL244C	HUT1	S	0.0
YPL245W	YPL245W	S	0.0
YPL246C	RBD2	S	0.0
YPL247C	YPL247C	S	0.0
YPL250C	ICY2	S	0.0
YPL252C	YAH1	S	0.0
YPL253C	VIK1	S	0.0
YPL257W	YPL257W	S	0.0
YPL257W-A	YPL257W-A	S	2e-05
YPL257W-B	YPL257W-B	S	0.0
YPL258C	THI21	S	0.0
YPL260W	YPL260W	S	0.0
YPL262W	FUM1	S	0.0
YPL263C	KEL3	S	0.0
YPL264C	YPL264C	S	0.0
YPL265W	DIP5	S	0.0
YPL266W	DIM1	S	0.0
YPL267W	ACM1	S	0.0
YPL268W	PLC1	S	0.0
YPL269W	KAR9	S	0.0
YPL270W	MDL2	S	0.0
YPL272C	PBI1	S	1e-05
YPL273W	SAM4	S	0.0
YPL274W	SAM3	S	0.0
YPL277C	YPL277C	S	0.0
YPL279C	FEX2	S	0.0
YPL280W	HSP32	S	0.0
YPL281C	ERR2	S	0.0
YPL282C	PAU22	S	1e-05
YPL283C	YRF1-7	S	0.0
YPR001W	CIT3	S	4e-05
YPR002W	PDH1	S	1e-05
YPR003C	YPR003C	S	0.0
YPR004C	AIM45	S	0.0
YPR005C	HAL1	S	0.0
YPR006C	ICL2	S	0.0
YPR008W	HAA1	S	0.0
YPR009W	SUT2	S	0.0
YPR010C-A	YPR010C-A	S	0.0
YPR011C	YPR011C	S	0.0
YPR013C	CMR3	S	0.0
YPR015C	YPR015C	S	0.0
YPR016C	TIF6	S	0.0
YPR017C	DSS4	S	0.0
YPR021C	AGC1	S	0.0
YPR022C	YPR022C	S	0.0
YPR026W	ATH1	S	0.0
YPR027C	YPR027C	S	0.0
YPR028W	YOP1	S	0.0
YPR030W	CSR2	S	0.0
YPR033C	HTS1	S	0.0
YPR035W	GLN1	S	0.0
YPR036W-A	SPO24	S	0.0
YPR037C	ERV2	S	0.0
YPR040W	TIP41	S	0.0
YPR042C	PUF2	S	0.0
YPR045C	THP3	S	0.0
YPR047W	MSF1	S	0.0
YPR048W	TAH18	S	0.0
YPR049C	ATG11	S	0.0
YPR052C	NHP6A	S	0.0
YPR057W	BRR1	S	0.0
YPR058W	YMC1	S	0.0
YPR060C	ARO7	S	0.0
YPR061C	JID1	S	0.0
YPR062W	FCY1	S	0.0
YPR063C	YPR063C	S	0.0
YPR065W	ROX1	S	0.0
YPR067W	ISA2	S	0.0
YPR068C	HOS1	S	0.0
YPR069C	SPE3	S	0.0
YPR071W	YPR071W	S	0.0
YPR073C	LTP1	S	0.0
YPR074C	TKL1	S	0.0
YPR075C	OPY2	S	0.0
YPR078C	YPR078C	S	0.0
YPR079W	MRL1	S	0.0
YPR081C	GRS2	S	0.0
YPR083W	MDM36	S	0.0
YPR084W	YPR084W	S	1e-05
YPR085C	ASA1	S	0.0
YPR086W	SUA7	S	0.0
YPR089W	YPR089W	S	0.0
YPR091C	NVJ2	S	0.0
YPR093C	ASR1	S	0.0
YPR095C	SYT1	S	0.0
YPR096C	YPR096C	S	0.0
YPR097W	YPR097W	S	0.0
YPR098C	YPR098C	S	0.0
YPR104C	FHL1	S	0.0
YPR106W	ISR1	S	0.0
YPR108W-A	YPR108W-A	S	0.0
YPR109W	YPR109W	S	0.0
YPR111W	DBF20	S	0.0
YPR112C	MRD1	S	0.0
YPR113W	PIS1	S	0.0
YPR114W	YPR114W	S	0.0
YPR115W	RGC1	S	0.0
YPR116W	RRG8	S	0.0
YPR117W	YPR117W	S	0.0
YPR118W	MRI1	S	0.0
YPR121W	THI22	S	0.0
YPR122W	AXL1	S	0.0
YPR124W	CTR1	S	0.0
YPR125W	YLH47	S	0.0
YPR127W	YPR127W	S	0.0
YPR128C	ANT1	S	0.0
YPR129W	SCD6	S	0.0
YPR133C	SPN1	S	0.0
YPR134W	MSS18	S	0.0
YPR135W	CTF4	S	0.0
YPR137C-A	YPR137C-A	S	0.0
YPR137C-B	YPR137C-B	S	0.0
YPR137W	RRP9	S	0.0
YPR138C	MEP3	S	0.0
YPR139C	LOA1	S	0.0
YPR140W	TAZ1	S	0.0
YPR141C	KAR3	S	0.0
YPR143W	RRP15	S	0.0
YPR145C-A	YPR145C-A	S	0.0
YPR145W	ASN1	S	0.0
YPR147C	YPR147C	S	0.0
YPR148C	YPR148C	S	0.0
YPR149W	NCE102	S	0.0
YPR151C	SUE1	S	0.0
YPR152C	URN1	S	0.0
YPR153W	YPR153W	S	0.0
YPR154W	PIN3	S	0.0
YPR155C	NCA2	S	0.0
YPR156C	TPO3	S	0.0
YPR157W	TDA6	S	0.0
YPR158C-C	YPR158C-C	S	0.0
YPR158C-D	YPR158C-D	S	0.0
YPR158W	CUR1	S	0.0
YPR158W-A	YPR158W-A	S	0.0
YPR158W-B	YPR158W-B	S	0.0
YPR159C-A	YPR159C-A	S	0.0
YPR159W	KRE6	S	0.0
YPR160W	GPH1	S	0.0
YPR163C	TIF3	S	0.0
YPR164W	MMS1	S	0.0
YPR167C	MET16	S	0.0
YPR169W	JIP5	S	0.0
YPR170W-B	YPR170W-B	S	0.0
YPR171W	BSP1	S	0.0
YPR172W	YPR172W	S	0.0
YPR173C	VPS4	S	0.0
YPR174C	YPR174C	S	0.0
YPR183W	DPM1	S	0.0
YPR184W	GDB1	S	0.0
YPR185W	ATG13	S	0.0
YPR186C	PZF1	S	0.0
YPR188C	MLC2	S	0.0
YPR192W	AQY1	S	0.0
YPR193C	HPA2	S	0.0
YPR194C	OPT2	S	0.0
YPR196W	YPR196W	S	0.0
YPR198W	SGE1	S	0.0
YPR199C	ARR1	S	0.0
YPR200C	ARR2	S	0.0
YPR201W	ARR3	S	0.0
YPR202W	YPR202W	S	0.0
YPR203W	YPR203W	S	0.0
YPR204W	YPR204W	S	0.0
acetolactate_synthase	acetolactate_synthase	C	0.0
Pan1p/Sla1p/End3p	Pan1p/Sla1p/End3p	C	0.0
adenylyl_cyclase	adenylyl_cyclase	C	0.0
tRNA_Mtase	tRNA_Mtase	C	0.0
alpha,alpha-trehalose-phosphate_synthase_complex_(UDP-forming)	alpha,alpha-trehalose-phosphate_synthase_complex_(UDP-forming)	C	0.0
Anp1p/Mnn9p	Anp1p/Mnn9p	C	0.0
Van1p/Mnn9p	Van1p/Mnn9p	C	0.0
alpha_DNA_pol:primase	alpha_DNA_pol:primase	C	0.0
ACP	ACP	C	0.0
anthranilate_synthase	anthranilate_synthase	C	0.0
box_C/D_snoRNP	box_C/D_snoRNP	C	0.0
cAMP-dependent_protein_kinase	cAMP-dependent_protein_kinase	C	0.0
calcineurin	calcineurin	C	0.0
carbamoyl-phosphate_synthase	carbamoyl-phosphate_synthase	C	0.0
C-terminal_domain_protein_kinase	C-terminal_domain_protein_kinase	C	0.0
chaperonin-containing_T-complex	chaperonin-containing_T-complex	C	0.0
chromatin_accessibility	chromatin_accessibility	C	0.0
chromatin_assembly	chromatin_assembly	C	0.0
chromatin_silencing	chromatin_silencing	C	0.0
cohesin_loading_factor	cohesin_loading_factor	C	0.0
commitment_complex	commitment_complex	C	0.0
cytoplasmic_dynein	cytoplasmic_dynein	C	0.0
cytoplasmic_RLS	cytoplasmic_RLS	C	0.0
cytoplasmic_RSS	cytoplasmic_RSS	C	0.0
degradosome	degradosome	C	0.0
dynactin	dynactin	C	0.0
eEF1	eEF1	C	0.0
eIF1/eIF1A/40S	eIF1/eIF1A/40S	C	0.0
eIF2	eIF2	C	0.0
eIF2B	eIF2B	C	0.0
eIF3	eIF3	C	0.0
eIF4F	eIF4F	C	0.0
fatty_acid_synthase	fatty_acid_synthase	C	0.0
gamma-tubulin	gamma-tubulin	C	0.0
glycine_cleavage	glycine_cleavage	C	0.0
GPI-GnT	GPI-GnT	C	0.0
guanyl-nucleotide_exchange_factor	guanyl-nucleotide_exchange_factor	C	0.0
heterotrimeric_G-protein	heterotrimeric_G-protein	C	0.0
histone_H2A_phosphatase	histone_H2A_phosphatase	C	0.0
histone_deacetylase	histone_deacetylase	C	0.0
i-AAA	i-AAA	C	0.0
karyopherin_docking_NPC	karyopherin_docking_NPC	C	0.0
luminal_surveillance	luminal_surveillance	C	0.0
m-AAA	m-AAA	C	0.0
mRNA_cleavage_polyA_specificity	mRNA_cleavage_polyA_specificity	C	0.0
mRNA_cleavage_factor_(CFI)	mRNA_cleavage_factor_(CFI)	C	0.0
mRNA_guanylyl_transferase	mRNA_guanylyl_transferase	C	0.0
meiotic_recomb_init	meiotic_recomb_init	C	0.0
meth_glut_tRNA_synthetase	meth_glut_tRNA_synthetase	C	0.0
mitochondrial_ATPase_inhibitor	mitochondrial_ATPase_inhibitor	C	0.0
mito_inner_membrane_peptidase	mito_inner_membrane_peptidase	C	0.0
mito_inner_membrane_presequence_translocase	mito_inner_membrane_presequence_translocase	C	0.0
mito_inner_membrane_protein_insertion	mito_inner_membrane_protein_insertion	C	0.0
mito_intermembrane_space_protein_transporter	mito_intermembrane_space_protein_transporter	C	0.0
mito_outer_membrane_translocase	mito_outer_membrane_translocase	C	0.0
mito_oxoglutarate_dehydrogenase	mito_oxoglutarate_dehydrogenase	C	0.0
mito_processing_peptidase	mito_processing_peptidase	C	0.0
mito_pyruvate_dehydrogenase	mito_pyruvate_dehydrogenase	C	0.0
mito_RLS	mito_RLS	C	0.0
mito_RSS	mito_RSS	C	0.0
mito_sorting_and_assembly_machinery	mito_sorting_and_assembly_machinery	C	0.0
mitotic_checkpoint	mitotic_checkpoint	C	0.0
monopolin	monopolin	C	0.0
multi-eIF	multi-eIF	C	0.0
nascent_polypeptide-associated	nascent_polypeptide-associated	C	0.0
nuclear_cohesin	nuclear_cohesin	C	0.0
nuclear_condensin	nuclear_condensin	C	0.0
nuclear_ubiquitin_ligase	nuclear_ubiquitin_ligase	C	0.0
nucleolar_ribonuclease_P	nucleolar_ribonuclease_P	C	0.0
nt-excision_repair_1	nt-excision_repair_1	C	0.0
nt-excision_repair_2	nt-excision_repair_2	C	0.0
nt-excision_repair_3	nt-excision_repair_3	C	0.0
nt-excision_repair_4	nt-excision_repair_4	C	0.0
oligosaccharyl_transferase	oligosaccharyl_transferase	C	0.0
other_DNA_repair	other_DNA_repair	C	0.0
palmitoyltransferase	palmitoyltransferase	C	0.0
peroxin_docking	peroxin_docking	C	0.0
PtdIns_3-kinase_CPY_sorting	PtdIns_3-kinase_CPY_sorting	C	0.0
PtdIns_3-kinase_autophagy	PtdIns_3-kinase_autophagy	C	0.0
polarisome	polarisome	C	0.0
prefoldin	prefoldin	C	0.0
